datetime,electricity_demand_mwh,datetime_string,temperature_2m_c,hour,day,month,year,day_of_week,is_weekend
2022-01-10 13:00:00,0.9632411721417155,2022-01-10 13:00:00+00:00,-0.8480040961371369,13,10,1,2022,0,0
2022-01-10 14:00:00,1.1268931943986022,2022-01-10 14:00:00+00:00,-0.9290113148959682,14,10,1,2022,0,0
2022-01-10 15:00:00,1.127665137899814,2022-01-10 15:00:00+00:00,-1.0847945237603107,15,10,1,2022,0,0
2022-01-10 16:00:00,1.1106823808731559,2022-01-10 16:00:00+00:00,-1.1782644490789163,16,10,1,2022,0,0
2022-01-10 17:00:00,1.1126122396261853,2022-01-10 17:00:00+00:00,-1.2094210908517848,17,10,1,2022,0,0
2022-01-10 18:00:00,1.1292090249022375,2022-01-10 18:00:00+00:00,-1.2094210908517848,18,10,1,2022,0,0
2022-01-10 19:00:00,1.1411741491710192,2022-01-10 19:00:00+00:00,-1.2530403893338007,19,10,1,2022,0,0
2022-01-10 20:00:00,1.1840170134882704,2022-01-10 20:00:00+00:00,-1.3091223445249638,20,10,1,2022,0,0
2022-01-10 21:00:00,1.3553884707572743,2022-01-10 21:00:00+00:00,-1.4275175832618643,21,10,1,2022,0,0
2022-01-10 22:00:00,1.6819205717698362,2022-01-10 22:00:00+00:00,-1.564606794599829,22,10,1,2022,0,0
2022-01-10 23:00:00,2.077541616140848,2022-01-10 23:00:00+00:00,-1.6518454040265174,23,10,1,2022,0,0
2022-01-11 00:00:00,2.0420322150851087,2022-01-11 00:00:00+00:00,-1.6767707174448123,0,11,1,2022,1,0
2022-01-11 01:00:00,1.8729765883197396,2022-01-11 01:00:00+00:00,-1.7390840009905493,1,11,1,2022,1,0
2022-01-11 02:00:00,1.654130605726214,2022-01-11 02:00:00+00:00,-1.8200912571373506,2,11,1,2022,1,0
2022-01-11 03:00:00,1.3202650414521406,2022-01-11 03:00:00+00:00,-1.8699418964365968,3,11,1,2022,1,0
2022-01-11 04:00:00,0.9003277767929594,2022-01-11 04:00:00+00:00,-1.8948672098548918,4,11,1,2022,1,0
2022-01-11 05:00:00,0.549479455492228,2022-01-11 05:00:00+00:00,-1.9260238516277604,5,11,1,2022,1,0
2022-01-11 06:00:00,0.3036154503562919,2022-01-11 06:00:00+00:00,-1.9634118217552023,6,11,1,2022,1,0
2022-01-11 07:00:00,0.15694618512606315,2022-01-11 07:00:00+00:00,-1.9821058442068937,7,11,1,2022,1,0
2022-01-11 08:00:00,0.09171695927367193,2022-01-11 08:00:00+00:00,-1.8761732372538273,8,11,1,2022,1,0
2022-01-11 09:00:00,0.0843834960121605,2022-01-11 09:00:00+00:00,-1.7141586875722543,9,11,1,2022,1,0
2022-01-11 10:00:00,0.19785919069028485,2022-01-11 10:00:00+00:00,-1.5583754787079118,10,11,1,2022,1,0
2022-01-11 11:00:00,0.5062506194243711,2022-01-11 11:00:00+00:00,-1.4586742250347329,11,11,1,2022,1,0
2022-01-11 12:00:00,1.0466110702725824,2022-01-11 12:00:00+00:00,-1.4649055533893063,12,11,1,2022,1,0
2022-01-11 13:00:00,1.4958821879778093,2022-01-11 13:00:00+00:00,-1.452442896680159,13,11,1,2022,1,0
2022-01-11 14:00:00,1.696973470043465,2022-01-11 14:00:00+00:00,-1.4462115720643822,14,11,1,2022,1,0
2022-01-11 15:00:00,1.7359566168546574,2022-01-11 15:00:00+00:00,-1.4711368817438801,15,11,1,2022,1,0
2022-01-11 16:00:00,1.6498849164695495,2022-01-11 16:00:00+00:00,-1.4835995384530276,16,11,1,2022,1,0
2022-01-11 17:00:00,1.593919012631699,2022-01-11 17:00:00+00:00,-1.5334501528269606,17,11,1,2022,1,0
2022-01-11 18:00:00,1.5645851595856533,2022-01-11 18:00:00+00:00,-1.5459128095361079,18,11,1,2022,1,0
2022-01-11 19:00:00,1.5553218375711126,2022-01-11 19:00:00+00:00,-1.5770694513089765,19,11,1,2022,1,0
2022-01-11 20:00:00,1.5807959731110997,2022-01-11 20:00:00+00:00,-1.6456140756719437,20,11,1,2022,1,0
2022-01-11 21:00:00,1.728623153593146,2022-01-11 21:00:00+00:00,-1.63938274731737,21,11,1,2022,1,0
2022-01-11 22:00:00,2.0729099551335777,2022-01-11 22:00:00+00:00,-1.5833007921262068,22,11,1,2022,1,0
2022-01-11 23:00:00,2.470460858257619,2022-01-11 23:00:00+00:00,-1.5334501528269606,23,11,1,2022,1,0
2022-01-12 00:00:00,2.4388111747079377,2022-01-12 00:00:00+00:00,-1.5895321204807804,0,12,1,2022,2,0
2022-01-12 01:00:00,2.262036112930452,2022-01-12 01:00:00+00:00,-1.683002045799386,1,12,1,2022,2,0
2022-01-12 02:00:00,2.005750870528157,2022-01-12 02:00:00+00:00,-1.6331514065001396,2,12,1,2022,2,0
2022-01-12 03:00:00,1.6645518429925723,2022-01-12 03:00:00+00:00,-1.6892333741539596,3,12,1,2022,2,0
2022-01-12 04:00:00,1.239210973824909,2022-01-12 04:00:00+00:00,-1.6892333741539596,4,12,1,2022,2,0
2022-01-12 05:00:00,0.8335546639381447,2022-01-12 05:00:00+00:00,-1.5895321204807804,5,12,1,2022,2,0
2022-01-12 06:00:00,0.5278650374582995,2022-01-12 06:00:00+00:00,-1.5147561677632393,6,12,1,2022,2,0
2022-01-12 07:00:00,0.31172085711901504,2022-01-12 07:00:00+00:00,-1.452442896680159,7,12,1,2022,2,0
2022-01-12 08:00:00,0.18859586867574407,2022-01-12 08:00:00+00:00,-1.402592271089835,8,12,1,2022,2,0
2022-01-12 09:00:00,0.14498106085728132,2022-01-12 09:00:00+00:00,-1.234346391807423,9,12,1,2022,2,0
2022-01-12 10:00:00,0.20403473869997868,2022-01-12 10:00:00+00:00,-1.1658017923697688,10,12,1,2022,2,0
2022-01-12 11:00:00,0.47035524661802564,2022-01-12 11:00:00+00:00,-1.1408764664888174,11,12,1,2022,2,0
2022-01-12 12:00:00,0.9663289461465623,2022-01-12 12:00:00+00:00,-1.1533391356606213,12,12,1,2022,2,0
2022-01-12 13:00:00,1.3642658210212093,2022-01-12 13:00:00+00:00,-1.1097198371786055,13,12,1,2022,2,0
2022-01-12 14:00:00,1.4761976286969103,2022-01-12 14:00:00+00:00,-1.122182493887753,14,12,1,2022,2,0
2022-01-12 15:00:00,1.4661623631811578,2022-01-12 15:00:00+00:00,-1.1658017923697688,15,12,1,2022,2,0
2022-01-12 16:00:00,1.3835644085515026,2022-01-12 16:00:00+00:00,-1.1658017923697688,16,12,1,2022,2,0
2022-01-12 17:00:00,1.3403355724836457,2022-01-12 17:00:00+00:00,-1.190727093325407,17,12,1,2022,2,0
2022-01-12 18:00:00,1.2542638720985377,2022-01-12 18:00:00+00:00,-1.3589729713615535,18,12,1,2022,2,0
2022-01-12 19:00:00,1.2044735162703812,2022-01-12 19:00:00+00:00,-1.402592271089835,19,12,1,2022,2,0
2022-01-12 20:00:00,1.1982979682606874,2022-01-12 20:00:00+00:00,-1.3153536728795376,20,12,1,2022,2,0
2022-01-12 21:00:00,1.2832117533939775,2022-01-12 21:00:00+00:00,-1.1782644490789163,21,12,1,2022,2,0
2022-01-12 22:00:00,1.45381126716177,2022-01-12 22:00:00+00:00,-1.1346451505969002,22,12,1,2022,2,0
2022-01-12 23:00:00,1.737114532106475,2022-01-12 23:00:00+00:00,-1.0847945237603107,23,12,1,2022,2,0
2022-01-13 00:00:00,1.6707273910022662,2022-01-13 00:00:00+00:00,-1.0287125685691474,0,13,1,2022,3,0
2022-01-13 01:00:00,1.4873908094644803,2022-01-13 01:00:00+00:00,-0.9975559267962788,1,13,1,2022,3,0
2022-01-13 02:00:00,1.222228216798251,2022-01-13 02:00:00+00:00,-0.9850932700871314,2,13,1,2022,3,0
2022-01-13 03:00:00,0.9088191553062884,2022-01-13 03:00:00+00:00,-0.9726306133779842,3,13,1,2022,3,0
2022-01-13 04:00:00,0.460705952852879,2022-01-13 04:00:00+00:00,-0.9663992850234103,4,13,1,2022,3,0
2022-01-13 05:00:00,0.06933059773853176,2022-01-13 05:00:00+00:00,-0.9663992850234103,5,13,1,2022,3,0
2022-01-13 06:00:00,-0.2101129497001146,2022-01-13 06:00:00+00:00,-0.9663992850234103,6,13,1,2022,3,0
2022-01-13 07:00:00,-0.4061865990078941,2022-01-13 07:00:00+00:00,-0.953936628314263,7,13,1,2022,3,0
2022-01-13 08:00:00,-0.5042234236617839,2022-01-13 08:00:00+00:00,-0.9165486457241641,8,13,1,2022,3,0
2022-01-13 09:00:00,-0.5385749094657059,2022-01-13 09:00:00+00:00,-0.8729293597048048,9,13,1,2022,3,0
2022-01-13 10:00:00,-0.45752084183847413,2022-01-13 10:00:00+00:00,-0.8230787328682153,10,13,1,2022,3,0
2022-01-13 11:00:00,-0.17151577463952808,2022-01-13 11:00:00+00:00,-0.7794594343861994,11,13,1,2022,3,0
2022-01-13 12:00:00,0.3707745349617124,2022-01-13 12:00:00+00:00,-0.7732281060316256,12,13,1,2022,3,0
2022-01-13 13:00:00,0.764079748829089,2022-01-13 13:00:00+00:00,-0.6984521657767413,13,13,1,2022,3,0
2022-01-13 14:00:00,0.895696115785689,2022-01-13 14:00:00+00:00,-0.7171461508404623,14,13,1,2022,3,0
2022-01-13 15:00:00,0.8856608502699366,2022-01-13 15:00:00+00:00,-0.8355413895773627,15,13,1,2022,3,0
2022-01-13 16:00:00,0.844361872955109,2022-01-13 16:00:00+00:00,-0.9414739716051156,16,13,1,2022,3,0
2022-01-13 17:00:00,0.7428513025457665,2022-01-13 17:00:00+00:00,-0.9663992850234103,17,13,1,2022,3,0
2022-01-13 18:00:00,0.6301475513688538,2022-01-13 18:00:00+00:00,-0.9165486457241641,18,13,1,2022,3,0
2022-01-13 19:00:00,0.6212702011049189,2022-01-13 19:00:00+00:00,-0.9290113148959682,19,13,1,2022,3,0
2022-01-13 20:00:00,0.6421126756376356,2022-01-13 20:00:00+00:00,-0.9040860014776734,20,13,1,2022,3,0
2022-01-13 21:00:00,0.7571322573181835,2022-01-13 21:00:00+00:00,-0.8978546731230997,21,13,1,2022,3,0
2022-01-13 22:00:00,1.024610680488048,2022-01-13 22:00:00+00:00,-0.8853920039512956,22,13,1,2022,3,0
2022-01-13 23:00:00,1.3403355724836457,2022-01-13 23:00:00+00:00,-0.8542353746410838,23,13,1,2022,3,0
2022-01-14 00:00:00,1.2944049341615478,2022-01-14 00:00:00+00:00,-0.8293100986107591,0,14,1,2022,4,0
2022-01-14 01:00:00,1.1180158441346673,2022-01-14 01:00:00+00:00,-0.8230787328682153,1,14,1,2022,4,0
2022-01-14 02:00:00,0.8887486242747834,2022-01-14 02:00:00+00:00,-0.8168474543642684,2,14,1,2022,4,0
2022-01-14 03:00:00,0.575339562782821,2022-01-14 03:00:00+00:00,-0.8106160761590678,3,14,1,2022,4,0
2022-01-14 04:00:00,0.14884077836333998,2022-01-14 04:00:00+00:00,-0.7981534568378906,4,14,1,2022,4,0
2022-01-14 05:00:00,-0.22593779147495507,2022-01-14 05:00:00+00:00,-0.7919220910953468,5,14,1,2022,4,0
2022-01-14 06:00:00,-0.48531080788209646,2022-01-14 06:00:00+00:00,-0.8168474543642684,6,14,1,2022,4,0
2022-01-14 07:00:00,-0.6736650221777586,2022-01-14 07:00:00+00:00,-0.8604667403836276,7,14,1,2022,4,0
2022-01-14 08:00:00,-0.7747896208364953,2022-01-14 08:00:00+00:00,-0.8542353746410838,8,14,1,2022,4,0
2022-01-14 09:00:00,-0.8021936151295117,2022-01-14 09:00:00+00:00,-0.8043847478044941,9,14,1,2022,4,0
2022-01-14 10:00:00,-0.7141920559913745,2022-01-14 10:00:00+00:00,-0.7483027926133308,10,14,1,2022,4,0
2022-01-14 11:00:00,-0.4135200622694055,2022-01-14 11:00:00+00:00,-0.6922208872727944,11,14,1,2022,4,0
2022-01-14 12:00:00,0.11564720781123558,2022-01-14 12:00:00+00:00,-0.6984521657767413,12,14,1,2022,4,0
2022-01-14 13:00:00,0.5707079017755505,2022-01-14 13:00:00+00:00,-0.6548328672947253,13,14,1,2022,4,0
2022-01-14 14:00:00,0.7818344493569588,2022-01-14 14:00:00+00:00,-0.5862882553944146,14,14,1,2022,4,0
2022-01-14 15:00:00,0.8875907090229659,2022-01-14 15:00:00+00:00,-0.5302063002032513,15,14,1,2022,4,0
2022-01-14 16:00:00,0.9030295790472005,2022-01-14 16:00:00+00:00,-0.5177436808820741,16,14,1,2022,4,0
2022-01-14 17:00:00,0.9088191553062884,2022-01-14 17:00:00+00:00,-0.5364376784084518,17,14,1,2022,4,0
2022-01-14 18:00:00,0.8767835000060016,2022-01-14 18:00:00+00:00,-0.5675943201813204,18,14,1,2022,4,0
2022-01-14 19:00:00,0.8513093644660146,2022-01-14 19:00:00+00:00,-0.7607654493224782,19,14,1,2022,4,0
2022-01-14 20:00:00,0.8736957260011547,2022-01-14 20:00:00+00:00,-1.041175212815638,20,14,1,2022,4,0
2022-01-14 21:00:00,1.001452375451696,2022-01-14 21:00:00+00:00,-1.172033108261686,21,14,1,2022,4,0
2022-01-14 22:00:00,1.2816678663915542,2022-01-14 22:00:00+00:00,-1.2468090609792268,22,14,1,2022,4,0
2022-01-14 23:00:00,1.6726572497552956,2022-01-14 23:00:00+00:00,-1.3091223445249638,23,14,1,2022,4,0
2022-01-15 00:00:00,1.6780608542637776,2022-01-15 00:00:00+00:00,-1.3215850012341113,0,15,1,2022,5,1
2022-01-15 01:00:00,1.559953498578383,2022-01-15 01:00:00+00:00,-1.365204299217621,1,15,1,2022,5,1
2022-01-15 02:00:00,1.3997752220769488,2022-01-15 02:00:00+00:00,-1.3963609414889957,2,15,1,2022,5,1
2022-01-15 03:00:00,1.2009997705149282,2022-01-15 03:00:00+00:00,-1.4212862549072904,3,15,1,2022,5,1
2022-01-15 04:00:00,0.9176965055702233,2022-01-15 04:00:00+00:00,-1.452442896680159,4,15,1,2022,5,1
2022-01-15 05:00:00,0.5988838395697788,2022-01-15 05:00:00+00:00,-1.4898308668076012,5,15,1,2022,5,1
2022-01-15 06:00:00,0.37347633721595347,2022-01-15 06:00:00+00:00,-1.5085248518713221,6,15,1,2022,5,1
2022-01-15 07:00:00,0.24108802675814175,2022-01-15 07:00:00+00:00,-1.5272188369350435,7,15,1,2022,5,1
2022-01-15 08:00:00,0.17354297040211533,2022-01-15 08:00:00+00:00,-1.4835995384530276,8,15,1,2022,5,1
2022-01-15 09:00:00,0.16041993088151593,2022-01-15 09:00:00+00:00,-1.3465103146524062,9,15,1,2022,5,1
2022-01-15 10:00:00,0.2140700042157312,2022-01-15 10:00:00+00:00,-1.1844957774334899,10,15,1,2022,5,1
2022-01-15 11:00:00,0.349160116927784,2022-01-15 11:00:00+00:00,-1.0723318545885066,11,15,1,2022,5,1
2022-01-15 12:00:00,0.6228140881073424,2022-01-15 12:00:00+00:00,-1.0972571804694582,12,15,1,2022,5,1
2022-01-15 13:00:00,0.9003277767929594,2022-01-15 13:00:00+00:00,-1.0349438969237212,13,15,1,2022,5,1
2022-01-15 14:00:00,1.09910322835498,2022-01-15 14:00:00+00:00,-1.0100185710427696,14,15,1,2022,5,1
2022-01-15 15:00:00,1.1666482847110065,2022-01-15 15:00:00+00:00,-1.0723318545885066,15,15,1,2022,5,1
2022-01-15 16:00:00,1.1739817479725179,2022-01-15 16:00:00+00:00,-1.2031897500345543,16,15,1,2022,5,1
2022-01-15 17:00:00,1.1955961660064462,2022-01-15 17:00:00+00:00,-1.3838982850291013,17,15,1,2022,5,1
2022-01-15 18:00:00,1.1836310417376643,2022-01-15 18:00:00+00:00,-1.3963609414889957,18,15,1,2022,5,1
2022-01-15 19:00:00,1.2230001602994627,2022-01-15 19:00:00+00:00,-1.5147561677632393,19,15,1,2022,5,1
2022-01-15 20:00:00,1.3175632391978995,2022-01-15 20:00:00+00:00,-1.502293518531686,20,15,1,2022,5,1
2022-01-15 21:00:00,1.4372144818857178,2022-01-15 21:00:00+00:00,-1.4649055533893063,21,15,1,2022,5,1
2022-01-15 22:00:00,1.7421321648643513,2022-01-15 22:00:00+00:00,-1.5334501528269606,22,15,1,2022,5,1
2022-01-15 23:00:00,2.1022438081796233,2022-01-15 23:00:00+00:00,-1.5770694513089765,23,15,1,2022,5,1
2022-01-16 00:00:00,2.112279073695376,2022-01-16 00:00:00+00:00,-1.4711368817438801,0,16,1,2022,6,1
2022-01-16 01:00:00,1.974487158729082,2022-01-16 01:00:00+00:00,-1.4150549265527168,1,16,1,2022,6,1
2022-01-16 02:00:00,1.8297477522518826,2022-01-16 02:00:00+00:00,-1.4462115720643822,2,16,1,2022,6,1
2022-01-16 03:00:00,1.6190071764210803,2022-01-16 03:00:00+00:00,-1.4275175832618643,3,16,1,2022,6,1
2022-01-16 04:00:00,1.3376337702294046,2022-01-16 04:00:00+00:00,-1.452442896680159,4,16,1,2022,6,1
2022-01-16 05:00:00,1.0230667934856246,2022-01-16 05:00:00+00:00,-1.4275175832618643,5,16,1,2022,6,1
2022-01-16 06:00:00,0.7652376640809067,2022-01-16 06:00:00+00:00,-1.4773682138372508,6,16,1,2022,6,1
2022-01-16 07:00:00,0.5683920712719154,2022-01-16 07:00:00+00:00,-1.4960621951621749,7,16,1,2022,6,1
2022-01-16 08:00:00,0.44912680033470304,2022-01-16 08:00:00+00:00,-1.3963609414889957,8,16,1,2022,6,1
2022-01-16 09:00:00,0.3950907552498819,2022-01-16 09:00:00+00:00,-1.2592717214271714,9,16,1,2022,6,1
2022-01-16 10:00:00,0.4197929472886573,2022-01-16 10:00:00+00:00,-1.0847945237603107,10,16,1,2022,6,1
2022-01-16 11:00:00,0.4996890996640714,2022-01-16 11:00:00+00:00,-0.9601679566688368,11,16,1,2022,6,1
2022-01-16 12:00:00,0.6617972349185347,2022-01-16 12:00:00+00:00,-1.0474065536328685,12,16,1,2022,6,1
2022-01-16 13:00:00,0.8756255847541841,2022-01-16 13:00:00+00:00,-1.0598692103420158,13,16,1,2022,6,1
2022-01-16 14:00:00,1.0157333302241132,2022-01-16 14:00:00+00:00,-1.0723318545885066,14,16,1,2022,6,1
2022-01-16 15:00:00,0.9786800421659501,2022-01-16 15:00:00+00:00,-1.0847945237603107,15,16,1,2022,6,1
2022-01-16 16:00:00,0.895696115785689,2022-01-16 16:00:00+00:00,-1.1034884963613751,16,16,1,2022,6,1
2022-01-16 17:00:00,0.8513093644660146,2022-01-16 17:00:00+00:00,-1.0847945237603107,17,16,1,2022,6,1
2022-01-16 18:00:00,0.881415161013272,2022-01-16 18:00:00+00:00,-1.0474065536328685,18,16,1,2022,6,1
2022-01-16 19:00:00,0.9342932908462755,2022-01-16 19:00:00+00:00,-0.9850932700871314,19,16,1,2022,6,1
2022-01-16 20:00:00,1.0419794092653119,2022-01-16 20:00:00+00:00,-0.9601679566688368,20,16,1,2022,6,1
2022-01-16 21:00:00,1.2206843297958274,2022-01-16 21:00:00+00:00,-0.8978546731230997,21,16,1,2022,6,1
2022-01-16 22:00:00,1.488162752965692,2022-01-16 22:00:00+00:00,-0.8729293597048048,22,16,1,2022,6,1
2022-01-16 23:00:00,1.7641325546488855,2022-01-16 23:00:00+00:00,-0.8417727179319363,23,16,1,2022,6,1
2022-01-17 00:00:00,1.668411560498631,2022-01-17 00:00:00+00:00,-0.7046835315192851,0,17,1,2022,0,0
2022-01-17 01:00:00,1.5047595382417442,2022-01-17 01:00:00+00:00,-0.6735268897464166,1,17,1,2022,0,0
2022-01-17 02:00:00,1.322580871955776,2022-01-17 02:00:00+00:00,-0.6984521657767413,2,17,1,2022,0,0
2022-01-17 03:00:00,1.0466110702725824,2022-01-17 03:00:00+00:00,-0.7483027926133308,3,17,1,2022,0,0
2022-01-17 04:00:00,0.6733763874367107,2022-01-17 04:00:00+00:00,-0.7732281060316256,4,17,1,2022,0,0
2022-01-17 05:00:00,0.3113348853684092,2022-01-17 05:00:00+00:00,-0.7856908125913998,5,17,1,2022,0,0
2022-01-17 06:00:00,0.029575507426127648,2022-01-17 06:00:00+00:00,-0.7607654493224782,6,17,1,2022,0,0
2022-01-17 07:00:00,-0.16418231137801664,2022-01-17 07:00:00+00:00,-0.7233775290456629,7,17,1,2022,0,0
2022-01-17 08:00:00,-0.28807924332249935,2022-01-17 08:00:00+00:00,-0.7171461508404623,8,17,1,2022,0,0
2022-01-17 09:00:00,-0.3482908364170143,2022-01-17 09:00:00+00:00,-0.7233775290456629,9,17,1,2022,0,0
2022-01-17 10:00:00,-0.3123954636106689,2022-01-17 10:00:00+00:00,-0.6486015389401516,10,17,1,2022,0,0
2022-01-17 11:00:00,-0.17344563339255742,2022-01-17 11:00:00+00:00,-0.6859895090675938,11,17,1,2022,0,0
2022-01-17 12:00:00,0.09789250728336578,2022-01-17 12:00:00+00:00,-0.7732281060316256,12,17,1,2022,0,0
2022-01-17 13:00:00,0.3514759474314192,2022-01-17 13:00:00+00:00,-0.7856908125913998,13,17,1,2022,0,0
2022-01-17 14:00:00,0.6224281163567364,2022-01-17 14:00:00+00:00,-0.8230787328682153,14,17,1,2022,0,0
2022-01-17 15:00:00,0.8065366413957342,2022-01-17 15:00:00+00:00,-0.9414739716051156,15,17,1,2022,0,0
2022-01-17 16:00:00,0.8775554435072134,2022-01-17 16:00:00+00:00,-1.0661005386965896,16,17,1,2022,0,0
2022-01-17 17:00:00,1.1099104373719442,2022-01-17 17:00:00+00:00,-1.1844957774334899,17,17,1,2022,0,0
2022-01-17 18:00:00,1.239210973824909,2022-01-17 18:00:00+00:00,-1.2717343743975218,18,17,1,2022,0,0
2022-01-17 19:00:00,1.2893873014036714,2022-01-17 19:00:00+00:00,-1.3527416430069796,19,17,1,2022,0,0
2022-01-17 20:00:00,1.2642991376142902,2022-01-17 20:00:00+00:00,-1.4150549265527168,20,17,1,2022,0,0
2022-01-17 21:00:00,1.2951768776627595,2022-01-17 21:00:00+00:00,-1.4773682138372508,21,17,1,2022,0,0
2022-01-17 22:00:00,1.465776391430552,2022-01-17 22:00:00+00:00,-1.5147561677632393,22,17,1,2022,0,0
2022-01-17 23:00:00,1.7301670405955694,2022-01-17 23:00:00+00:00,-1.5396814936441907,23,17,1,2022,0,0
2022-01-18 00:00:00,1.6329021594428914,2022-01-18 00:00:00+00:00,-1.4773682138372508,0,18,1,2022,1,0
2022-01-18 01:00:00,1.4159860356023952,2022-01-18 01:00:00+00:00,-1.4960621951621749,1,18,1,2022,1,0
2022-01-18 02:00:00,1.1751396632243354,2022-01-18 02:00:00+00:00,-1.502293518531686,2,18,1,2022,1,0
2022-01-18 03:00:00,0.83587049444178,2022-01-18 03:00:00+00:00,-1.5147561677632393,3,18,1,2022,1,0
2022-01-18 04:00:00,0.43368793031046843,2022-01-18 04:00:00+00:00,-1.5334501528269606,4,18,1,2022,1,0
2022-01-18 05:00:00,0.07705003275064906,2022-01-18 05:00:00+00:00,-1.4275175832618643,5,18,1,2022,1,0
2022-01-18 06:00:00,-0.16649814188165185,2022-01-18 06:00:00+00:00,-1.2779657027520954,6,18,1,2022,1,0
2022-01-18 07:00:00,-0.3096936613564278,2022-01-18 07:00:00+00:00,-1.2218837350982754,7,18,1,2022,1,0
2022-01-18 08:00:00,-0.3961513334921416,2022-01-18 08:00:00+00:00,-1.1844957774334899,8,18,1,2022,1,0
2022-01-18 09:00:00,-0.3938355029885064,2022-01-18 09:00:00+00:00,-1.0972571804694582,9,18,1,2022,1,0
2022-01-18 10:00:00,-0.2865353563200759,2022-01-18 10:00:00+00:00,-0.9601679566688368,10,18,1,2022,1,0
2022-01-18 11:00:00,0.03382119668279217,2022-01-18 11:00:00+00:00,-0.8168474543642684,11,18,1,2022,1,0
2022-01-18 12:00:00,0.5653042972670684,2022-01-18 12:00:00+00:00,-0.7358401732921536,12,18,1,2022,1,0
2022-01-18 13:00:00,1.0149613867229013,2022-01-18 13:00:00+00:00,-0.6859895090675938,13,18,1,2022,1,0
2022-01-18 14:00:00,1.1604727367013126,2022-01-18 14:00:00+00:00,-0.6797581807130202,14,18,1,2022,1,0
2022-01-18 15:00:00,1.187876730994329,2022-01-18 15:00:00+00:00,-0.7607654493224782,15,18,1,2022,1,0
2022-01-18 16:00:00,1.195982137757052,2022-01-18 16:00:00+00:00,-0.8043847478044941,16,18,1,2022,1,0
2022-01-18 17:00:00,1.2237721038006744,2022-01-18 17:00:00+00:00,-0.8106160761590678,17,18,1,2022,1,0
2022-01-18 18:00:00,1.1349986011613253,2022-01-18 18:00:00+00:00,-0.8106160761590678,18,18,1,2022,1,0
2022-01-18 19:00:00,1.0431373245171296,2022-01-18 19:00:00+00:00,-0.8604667403836276,19,18,1,2022,1,0
2022-01-18 20:00:00,1.0165052737253248,2022-01-18 20:00:00+00:00,-0.8729293597048048,20,18,1,2022,1,0
2022-01-18 21:00:00,1.158928849698889,2022-01-18 21:00:00+00:00,-0.8791606880593786,21,18,1,2022,1,0
2022-01-18 22:00:00,1.4580569564184345,2022-01-18 22:00:00+00:00,-0.8355413895773627,22,18,1,2022,1,0
2022-01-18 23:00:00,1.8621693793027754,2022-01-18 23:00:00+00:00,-0.8230787328682153,23,18,1,2022,1,0
2022-01-19 00:00:00,1.8818539385836746,2022-01-19 00:00:00+00:00,-0.8480040961371369,0,19,1,2022,2,0
2022-01-19 01:00:00,1.7073947073098235,2022-01-19 01:00:00+00:00,-0.9227799865413945,1,19,1,2022,2,0
2022-01-19 02:00:00,1.4669343066823695,2022-01-19 02:00:00+00:00,-0.8978546731230997,2,19,1,2022,2,0
2022-01-19 03:00:00,1.156613019195254,2022-01-19 03:00:00+00:00,-0.9227799865413945,3,19,1,2022,2,0
2022-01-19 04:00:00,0.7451671330494016,2022-01-19 04:00:00+00:00,-1.01624991186,4,19,1,2022,2,0
2022-01-19 05:00:00,0.34530039942172536,2022-01-19 05:00:00+00:00,-1.122182493887753,5,19,1,2022,2,0
2022-01-19 06:00:00,0.07897989150367839,2022-01-19 06:00:00+00:00,-1.1408764664888174,6,19,1,2022,2,0
2022-01-19 07:00:00,-0.10242683128107823,2022-01-19 07:00:00+00:00,-1.234346391807423,7,19,1,2022,2,0
2022-01-19 08:00:00,-0.19853379718193864,2022-01-19 08:00:00+00:00,-1.1844957774334899,8,19,1,2022,2,0
2022-01-19 09:00:00,-0.22825362197859025,2022-01-19 09:00:00+00:00,-1.1658017923697688,9,19,1,2022,2,0
2022-01-19 10:00:00,-0.16418231137801664,2022-01-19 10:00:00+00:00,-1.0287125685691474,10,19,1,2022,2,0
2022-01-19 11:00:00,0.09943639428578924,2022-01-19 11:00:00+00:00,-0.8355413895773627,11,19,1,2022,2,0
2022-01-19 12:00:00,0.6011996700734139,2022-01-19 12:00:00+00:00,-0.8168474543642684,12,19,1,2022,2,0
2022-01-19 13:00:00,1.001838347202302,2022-01-19 13:00:00+00:00,-0.8355413895773627,13,19,1,2022,2,0
2022-01-19 14:00:00,1.1612446802025242,2022-01-19 14:00:00+00:00,-0.9227799865413945,14,19,1,2022,2,0
2022-01-19 15:00:00,1.2156666970379513,2022-01-19 15:00:00+00:00,-0.953936628314263,15,19,1,2022,2,0
